count,num_features,pct,cumul_pct
18371,6,0.01775568181818182,62.585819128787875
18393,6,0.01775568181818182,62.603574810606055
18412,6,0.01775568181818182,62.62133049242424
18486,6,0.01775568181818182,62.63908617424242
18497,6,0.01775568181818182,62.65684185606061
18549,6,0.01775568181818182,62.67459753787878
18559,6,0.01775568181818182,62.69235321969697
18633,6,0.01775568181818182,62.71010890151515
18655,6,0.01775568181818182,62.727864583333336
18670,6,0.01775568181818182,62.745620265151516
18695,6,0.01775568181818182,62.7633759469697
18715,6,0.01775568181818182,62.781131628787875
18722,6,0.01775568181818182,62.798887310606055
18725,6,0.01775568181818182,62.81664299242424
18740,6,0.01775568181818182,62.83439867424242
18743,6,0.01775568181818182,62.85215435606061
18746,6,0.01775568181818182,62.86991003787878
18751,6,0.01775568181818182,62.88766571969697
18764,6,0.01775568181818182,62.90542140151515
18777,6,0.01775568181818182,62.923177083333336
18801,6,0.01775568181818182,62.940932765151516
18805,6,0.01775568181818182,62.9586884469697
18806,6,0.01775568181818182,62.976444128787875
18940,6,0.01775568181818182,62.994199810606055
18983,6,0.01775568181818182,63.01195549242424
19011,6,0.01775568181818182,63.02971117424242
19043,6,0.01775568181818182,63.04746685606061
19056,6,0.01775568181818182,63.06522253787878
19075,6,0.01775568181818182,63.08297821969697
19076,6,0.01775568181818182,63.10073390151515
19153,6,0.01775568181818182,63.118489583333336
19201,6,0.01775568181818182,63.136245265151516
19225,6,0.01775568181818182,63.1540009469697
19232,6,0.01775568181818182,63.171756628787875
19242,6,0.01775568181818182,63.189512310606055
19280,6,0.01775568181818182,63.20726799242424
19287,6,0.01775568181818182,63.22502367424242
19307,6,0.01775568181818182,63.24277935606061
19327,6,0.01775568181818182,63.26053503787878
19353,6,0.01775568181818182,63.27829071969697
19451,6,0.01775568181818182,63.29604640151515
19496,6,0.01775568181818182,63.313802083333336
19502,6,0.01775568181818182,63.331557765151516
19509,6,0.01775568181818182,63.3493134469697
19524,6,0.01775568181818182,63.367069128787875
19531,6,0.01775568181818182,63.384824810606055
19612,6,0.01775568181818182,63.40258049242424
19619,6,0.01775568181818182,63.42033617424242
19620,6,0.01775568181818182,63.43809185606061
19629,6,0.01775568181818182,63.45584753787878
19643,6,0.01775568181818182,63.47360321969697
19650,6,0.01775568181818182,63.49135890151515
19722,6,0.01775568181818182,63.509114583333336
19736,6,0.01775568181818182,63.526870265151516
19745,6,0.01775568181818182,63.5446259469697
19747,6,0.01775568181818182,63.562381628787875
19774,6,0.01775568181818182,63.580137310606055
19780,6,0.01775568181818182,63.59789299242424
19794,6,0.01775568181818182,63.61564867424242
19803,6,0.01775568181818182,63.63340435606061
19817,6,0.01775568181818182,63.65116003787878
19827,6,0.01775568181818182,63.66891571969697
19852,6,0.01775568181818182,63.68667140151515
19858,6,0.01775568181818182,63.704427083333336
19880,6,0.01775568181818182,63.722182765151516
19886,6,0.01775568181818182,63.7399384469697
19934,6,0.01775568181818182,63.757694128787875
19951,6,0.01775568181818182,63.775449810606055
19970,6,0.01775568181818182,63.79320549242424
19980,6,0.01775568181818182,63.81096117424242
20016,6,0.01775568181818182,63.82871685606061
20067,6,0.01775568181818182,63.84647253787878
20074,6,0.01775568181818182,63.86422821969697
20078,6,0.01775568181818182,63.88198390151515
20081,6,0.01775568181818182,63.899739583333336
20097,6,0.01775568181818182,63.917495265151516
20190,6,0.01775568181818182,63.9352509469697
20256,6,0.01775568181818182,63.953006628787875
20260,6,0.01775568181818182,63.970762310606055
20305,1,0.002959280303030303,63.97372159090909
20318,6,0.01775568181818182,63.99147727272727
20329,6,0.01775568181818182,64.00923295454545
20333,6,0.01775568181818182,64.02698863636364
20350,1,0.002959280303030303,64.02994791666666
20402,6,0.01775568181818182,64.04770359848484
20423,6,0.01775568181818182,64.06545928030303
20445,6,0.01775568181818182,64.08321496212122
20453,6,0.01775568181818182,64.10097064393939
20473,6,0.01775568181818182,64.11872632575758
20479,6,0.01775568181818182,64.13648200757575
20480,6,0.01775568181818182,64.15423768939394
20516,6,0.01775568181818182,64.17199337121212
20517,6,0.01775568181818182,64.1897490530303
20582,6,0.01775568181818182,64.20750473484848
20594,6,0.01775568181818182,64.22526041666666
20653,1,0.002959280303030303,64.2282196969697
20690,6,0.01775568181818182,64.24597537878788
20749,6,0.01775568181818182,64.26373106060606
20751,6,0.01775568181818182,64.28148674242425
20793,1,0.002959280303030303,64.28444602272727
20862,6,0.01775568181818182,64.30220170454545
20868,6,0.01775568181818182,64.31995738636364
20901,6,0.01775568181818182,64.33771306818183
20917,6,0.01775568181818182,64.35546875
20932,6,0.01775568181818182,64.37322443181817
20969,6,0.01775568181818182,64.39098011363636
20970,6,0.01775568181818182,64.40873579545455
20981,6,0.01775568181818182,64.42649147727273
21005,6,0.01775568181818182,64.4442471590909
21017,6,0.01775568181818182,64.4620028409091
21052,6,0.01775568181818182,64.47975852272727
21099,6,0.01775568181818182,64.49751420454545
21116,6,0.01775568181818182,64.51526988636364
21172,6,0.01775568181818182,64.53302556818183
21192,6,0.01775568181818182,64.55078125
21220,6,0.01775568181818182,64.56853693181817
21223,6,0.01775568181818182,64.58629261363636
21289,6,0.01775568181818182,64.60404829545455
21294,6,0.01775568181818182,64.62180397727273
21302,6,0.01775568181818182,64.6395596590909
21352,6,0.01775568181818182,64.6573153409091
21401,6,0.01775568181818182,64.67507102272727
21426,6,0.01775568181818182,64.69282670454545
21566,6,0.01775568181818182,64.71058238636364
21577,6,0.01775568181818182,64.72833806818183
21604,6,0.01775568181818182,64.74609375
21605,6,0.01775568181818182,64.76384943181817
21626,1,0.002959280303030303,64.76680871212122
21630,6,0.01775568181818182,64.78456439393939
21646,6,0.01775568181818182,64.80232007575758
21670,6,0.01775568181818182,64.82007575757575
21678,6,0.01775568181818182,64.83783143939394
21692,6,0.01775568181818182,64.85558712121212
21706,6,0.01775568181818182,64.8733428030303
21718,6,0.01775568181818182,64.89109848484848
21720,6,0.01775568181818182,64.90885416666666
21722,6,0.01775568181818182,64.92660984848484
21735,6,0.01775568181818182,64.94436553030303
21750,6,0.01775568181818182,64.96212121212122
21819,6,0.01775568181818182,64.97987689393939
21861,6,0.01775568181818182,64.99763257575758
21931,6,0.01775568181818182,65.01538825757575
21946,6,0.01775568181818182,65.03314393939394
22059,6,0.01775568181818182,65.05089962121212
22062,6,0.01775568181818182,65.0686553030303
22121,6,0.01775568181818182,65.08641098484848
22139,6,0.01775568181818182,65.10416666666666
22221,6,0.01775568181818182,65.12192234848484
22228,6,0.01775568181818182,65.13967803030303
22261,6,0.01775568181818182,65.15743371212122
22292,6,0.01775568181818182,65.17518939393939
22369,6,0.01775568181818182,65.19294507575758
22383,6,0.01775568181818182,65.21070075757575
22422,6,0.01775568181818182,65.22845643939394
22459,6,0.01775568181818182,65.24621212121212
22507,6,0.01775568181818182,65.2639678030303
22510,6,0.01775568181818182,65.28172348484848
22558,6,0.01775568181818182,65.29947916666666
22588,12,0.03551136363636364,65.33499053030303
